-10.0752,-10.0752,0
-10,-10.0752,0
-9.92481,-10.0752,-1.86248e-272
-9.84962,-10.0752,-3.56402e-272
-9.77444,-10.0752,-5.5481e-272
-9.69925,-10.0752,-7.05492e-272
-9.62406,-10.0752,-9.11663e-272
-9.54887,-10.0752,-1.04012e-271
-9.47368,-10.0752,-1.24932e-271
-9.3985,-10.0752,-1.35346e-271
-9.32331,-10.0752,-1.56079e-271
-9.24812,-10.0752,-1.6391e-271
-9.17293,-10.0752,-1.8398e-271
-9.09774,-10.0752,-1.89116e-271
-9.02256,-10.0752,-2.08112e-271
-8.94737,-10.0752,-2.10423e-271
-8.87218,-10.0752,-2.28107e-271
-8.79699,-10.0752,-2.27349e-271
-8.7218,-10.0752,-2.43804e-271
-8.64662,-10.0752,-2.39536e-271
-8.57143,-10.0752,-2.55268e-271
-8.49624,-10.0752,-2.46981e-271
-8.42105,-10.0752,-2.62647e-271
-8.34586,-10.0752,-2.50367e-271
-8.27068,-10.0752,-2.66114e-271
-8.19549,-10.0752,-2.50717e-271
-8.1203,-10.0752,-2.65715e-271
-8.04511,-10.0752,-2.48772e-271
-7.96992,-10.0752,-2.58806e-271
-7.89474,-10.0752,-2.48241e-271
-7.81955,-10.0752,-2.2156e-271
-7.74436,-10.0752,-2.60794e-271
-7.66917,-10.0752,-2.27713e-271
-7.59398,-10.0752,-2.99131e-271
-7.5188,-10.0752,-3.21466e-271
-7.44361,-10.0752,-3.61409e-271
-7.36842,-10.0752,-4.18263e-271
-7.29323,-10.0752,-4.31789e-271
-7.21805,-10.0752,-4.90415e-271
-7.14286,-10.0752,-4.96735e-271
-7.06767,-10.0752,-5.48152e-271
-6.99248,-10.0752,-5.51858e-271
-6.91729,-10.0752,-5.95797e-271
-6.84211,-10.0752,-5.96307e-271
-6.76692,-10.0752,-6.32601e-271
-6.69173,-10.0752,-6.28945e-271
-6.61654,-10.0752,-6.56921e-271
-6.54135,-10.0752,-6.48778e-271
-6.46617,-10.0752,-6.67646e-271
-6.39098,-10.0752,-6.55393e-271
-6.31579,-10.0752,-6.64439e-271
-6.2406,-10.0752,-6.48802e-271
-6.16541,-10.0752,-6.47826e-271
-6.09023,-10.0752,-6.29422e-271
-6.01504,-10.0752,-6.19044e-271
-5.93985,-10.0752,-5.98575e-271
-5.86466,-10.0752,-5.79109e-271
-5.78947,-10.0752,-5.59722e-271
-5.71429,-10.0752,-5.28182e-271
-5.6391,-10.0752,-5.11392e-271
-5.56391,-10.0752,-4.70862e-271
-5.48872,-10.0752,-4.55464e-271
-5.41353,-10.0752,-4.01615e-271
-5.33835,-10.0752,-4.27834e-271
-5.26316,-10.0752,-3.69982e-271
-5.18797,-10.0752,-4.59462e-271
-5.11278,-10.0752,-4.31147e-271
-5.03759,-10.0752,-5.22421e-271
